Filename,Line Number,Extracted Text,Formatted Bilingual Text
adv_dear_kllj_010.txt,106,ご、ごめんね。帰ったら\n気が抜けちゃって、すぐ……。\n,<r\=ご、ごめんね。帰ったら>对、对不起哦。回到家之后</r>\r\n<r\=気が抜けちゃって、すぐ……。>整个人就松懈下来，马上就……。</r>
adv_dear_kllj_013.txt,81,仕方ない……って。\nみんな、わたしよりすごい人だから。,<r\=仕方ない……って。>这也是没办法的事……</r>\r\n<r\=みんな、わたしよりすごい人だから。>毕竟大家都比我厉害。</r>
adv_dear_kllj_020.txt,59,始まる前、緊張して、不安で……\nお腹が痛かったんですけど……,<r\=始まる前、緊張して、不安で……>开始之前，我紧张不安……</r>\r\n<r\=お腹が痛かったんですけど……>肚子都疼起来了……</r>
adv_dear_shro_005.txt,26,アイドルを<em>目指すため</em>に入った\nって答えたら……,<r\=アイドルを<em>目指すため</em>に入った>当我回答说是</r>\r\n<r\=って答えたら……>为了成为偶像而加入的……</r>
adv_dear_shro_005.txt,115,ですから……思ったことを、\nそのまま言うことにします。,<r\=ですから……思ったことを、>所以……我会把想到的事情，</r>\r\n<r\=そのまま言うことにします。>原原本本地说出来。</r>
adv_dear_shro_005.txt,160,趣味は夢に劣るものではないと\n思います。,<r\=趣味は夢に劣るものではないと>我认为爱好并不</r>\r\n<r\=思います。>逊色于梦想。</r>
adv_dear_shro_006.txt,410,ち、千奈ちゃんに足のマッサージは\nしたことないじゃない。,<r\=ち、千奈ちゃんに足のマッサージは>我、我还没给千奈</r>\r\n<r\=したことないじゃない。>做过脚部按摩不是吗。</r>
adv_dear_shro_011.txt,37,有力な新人アイドルとして\n名を馳せてもらうつもりです。,<r\=有力な新人アイドルとして>我打算让你作为</r>\r\n<r\=名を馳せてもらうつもりです。>实力强劲的新人偶像声名远扬。</r>
adv_dear_shro_012.txt,106,あまりにも無軌道に\n拡散されていくので、,<r\=あまりにも無軌道に>因为实在过于无节制地</r>\r\n<r\=拡散されていくので、>扩散开来了，</r>
adv_dear_shro_018.txt,61,決戦の前に、テンションを\n下げたくないのですが……,<r\=決戦の前に、テンションを>在决战之前，我不想</r>\r\n<r\=下げたくないのですが……>让情绪低落……</r>
adv_dear_ssmk_009.txt,205,……あの約束に支えられているのは、\nわたしも同じです。,<r\=……あの約束に支えられているのは、>……支撑着我的，也是那个约定。</r>\r\n<r\=わたしも同じです。>对我而言也是如此。</r>
adv_dear_ssmk_011.txt,133,今回ばかりは本当に、\n大したことをしていません。,<r\=今回ばかりは本当に、>这次真的</r>\r\n<r\=大したことをしていません。>没做什么大不了的事。</r>
adv_dear_ssmk_014.txt,237,（Pっちがこんなに怒ってるトコ、\n　初めて見た……）,<r\=（Pっちがこんなに怒ってるトコ、>（还是第一次见到P</r>\r\n<r\=　初めて見た……）>　这么生气的地方……）</r>
adv_dear_ssmk_014.txt,329,リーリヤには……弱いところを、\n見せたくなくて。,<r\=リーリヤには……弱いところを、>面对莉莉娅…不想让她看到</r>\r\n<r\=見せたくなくて。>自己脆弱的一面。</r>
adv_dear_ssmk_014.txt,373,あたしは、リーリヤが思ってるほど、\n大したやつじゃないんだよ！,<r\=あたしは、リーリヤが思ってるほど、>我啊，可没有莉莉娅想得那么</r>\r\n<r\=大したやつじゃないんだよ！>厉害啦！</r>
adv_dear_ttmr_001.txt,79,私が起こした<em>問題</em>を……\n知っていると？,<r\=私が起こした<em>問題</em>を……>我所引发的问题……</r>\r\n<r\=知っていると？>你都知道吗？</r>
adv_dear_ttmr_001.txt,119,（……そんなに怒ってる\nみたいに見えるのかな……？）,<r\=（……そんなに怒ってる>（……我看起来有那么</r>\r\n<r\=みたいに見えるのかな……？）>生气吗……？）</r>
adv_dear_ttmr_002.txt,25,私のプロデュースをさせてあげるって\n言ったけど……,<r\=私のプロデュースをさせてあげるって>虽然我说过要让你负责我的培育</r>\r\n<r\=言ったけど……>不过……</r>
adv_dear_ttmr_002.txt,47,専門家の意見を\n聞きたくはありませんか？,<r\=専門家の意見を>你不想听听专家</r>\r\n<r\=聞きたくはありませんか？>的意见吗？</r>
adv_dear_ttmr_002.txt,95,そうなってしまう理由を……\n……聞きたいですか？,<r\=そうなってしまう理由を……>你想知道……这样的原因吗？</r>\r\n<r\=……聞きたいですか？>……想听吗？</r>
adv_dear_ttmr_004.txt,146,だからどんなアクシデントにも\n即応できた。,<r\=だからどんなアクシデントにも>因此无论遇到怎样的意外情况</r>\r\n<r\=即応できた。>都能迅速应对。</r>
adv_dear_ttmr_005.txt,50,ぎりぎりまでパフォーマンスが\n落ちないようにしましょう。,<r\=ぎりぎりまでパフォーマンスが>要尽量坚持到最后一刻，</r>\r\n<r\=落ちないようにしましょう。>不让表演下降。</r>
adv_dear_ttmr_006.txt,187,月村さん。本当に素晴らしい\nライブでした……が。,<r\=月村さん。本当に素晴らしい>月村小姐。这场演唱会实在是</r>\r\n<r\=ライブでした……が。>精彩……不过。</r>
adv_dear_ttmr_006.txt,189,7割の力でいきましょう、と、\n言いましたよね？,<r\=7割の力でいきましょう、と、>用七成的力量去做吧，</r>\r\n<r\=言いましたよね？>对吧？</r>
adv_dear_ttmr_006.txt,206,なにか文句でもあるんですか、\nプロデューサー！？,<r\=なにか文句でもあるんですか、>您有什么不满吗，</r>\r\n<r\=プロデューサー！？>制作人！？</r>
adv_dear_ttmr_009.txt,216,あなたに不自由な思いを\nさせてしまっていた。,<r\=あなたに不自由な思いを>让你感受到了</r>\r\n<r\=させてしまっていた。>不便的困扰呢。</r>
adv_dear_ttmr_014.txt,60,なんって、\n恩着せがましい方なのでしょう！,<r\=なんって、>真是的，</r>\r\n<r\=恩着せがましい方なのでしょう！>好一个施恩图报的人啊！</r>
adv_event_001_main-05.txt,211,これからは、クラス全員\nニックネームで呼び合おう。,<r\=これからは、クラス全員>从今以后，全班同学</r>\r\n<r\=ニックネームで呼び合おう。>用昵称互相称呼吧。</r>
adv_event_001_main-05.txt,224,ニックネームって、\nたとえばどんな？,<r\=ニックネームって、>昵称的话，</r>\r\n<r\=たとえばどんな？>比如有哪些呢？</r>
adv_event_001_main-05.txt,231,そうだな……リーリヤだったら、\nりーぴゃん……とか。,<r\=そうだな……リーリヤだったら、>是啊……如果是莉莉娅的话，</r>\r\n<r\=りーぴゃん……とか。>比如小莉莉……之类的。</r>
adv_event_001_main-05.txt,244,りーぴゃん……\nなんで嫌そうな顔するの。,<r\=りーぴゃん……>小莉莉……</r>\r\n<r\=なんで嫌そうな顔するの。>为什么露出这么嫌弃的表情啊。</r>
adv_event_001_main-05.txt,249,真顔で急にりーぴゃん言われたら\n誰でもそうなるって。,<r\=真顔で急にりーぴゃん言われたら>要是突然被一脸认真地叫小莉莉的话，</r>\r\n<r\=誰でもそうなるって。>任谁都会是那种反应啦。</r>
adv_event_001_main-05.txt,278,……ニックネームで\n呼ばれるのは嫌いじゃない。,<r\=……ニックネームで>……用昵称</r>\r\n<r\=呼ばれるのは嫌いじゃない。>来称呼我，我倒不讨厌。</r>
adv_event_001_main-05.txt,282,……そういうのは……ファンの皆さんに\n付けてもらった方が……,<r\=……そういうのは……ファンの皆さんに>……那种东西……还是让</r>\r\n<r\=付けてもらった方が……>粉丝们来赋予更好……</r>
adv_event_001_main-05.txt,316,さあ！　自己紹介の\nやり直しもできたところで――,<r\=さあ！　自己紹介の>来吧！既然已经重新做好了</r>\r\n<r\=やり直しもできたところで――>自我介绍，接下来——</r>
adv_event_001_main-05.txt,322,クラス全員で、\n<r\=レクリエーション>勝負</r>を始めましょう！,<r\=クラス全員で、>全班同学一起，</r>\r\n<r\=勝負を始めましょう！>开始一决胜负吧！</r>
adv_event_001_main-05.txt,327,あらゆるパーティーゲームで百戦無敵を\n誇るこのわたしに、挑んできなさい！,<r\=あらゆるパーティーゲームで百戦無敵を>在所有的派对游戏中所向披靡的我，</r>\r\n<r\=誇るこのわたしに、挑んできなさい！>尽管放马过来挑战吧！</r>
adv_event_001_main-05.txt,332,へー、はたしてうちの\nめちゃつよリーリヤに勝てるかな～？,<r\=へー、はたしてうちの>哦，到底我们家的</r>\r\n<r\=めちゃつよリーリヤに勝てるかな～？>超强的莉莉娅能赢吗～？</r>
adv_event_001_main-05.txt,338,ゲームの勝敗なんてどうでもいい。\n……けど。,<r\=ゲームの勝敗なんてどうでもいい。>游戏的输赢根本无所谓。</r>\r\n<r\=……けど。>……不过。</r>
adv_event_001_main-05.txt,345,全力でぶつかり合えば、\nわかり合えるし、認め合えるわ。,<r\=全力でぶつかり合えば、>若是全力以赴地碰撞交锋，</r>\r\n<r\=わかり合えるし、認め合えるわ。>就能相互理解，彼此认同。</r>
adv_event_002_main-02.txt,11,これでクラス全員と\n友達になれたかな～？,<r\=これでクラス全員と>这样应该能和全班同学</r>\r\n<r\=友達になれたかな～？>都成为朋友了吧～？</r>
adv_event_002_main-02.txt,159,えっ？　で、では……\n秦谷さんはどこに……？,<r\=えっ？　で、では……>哎？那、那么……</r>\r\n<r\=秦谷さんはどこに……？>秦谷小姐在哪里……？</r>
adv_event_002_main-02.txt,192,もちろん美鈴ちゃんを\nにおいで探してるんだよ。,<r\=もちろん美鈴ちゃんを>当然是在用气味</r>\r\n<r\=においで探してるんだよ。>寻找美铃酱啊。</r>
adv_event_003_main-02.txt,153,うん、まぁ……\nそうだよねぇ。,<r\=うん、まぁ……>嗯，这个嘛……</r>\r\n<r\=そうだよねぇ。>说的也是啊。</r>
adv_event_003_main-02.txt,274,うん、こんなにキツイなんて、\n思わなかったよ。,<r\=うん、こんなにキツイなんて、>嗯，没想到会这么辛苦，</r>\r\n<r\=思わなかったよ。>真是没料到啊。</r>
adv_event_003_main-02.txt,525,1年生だとあまり実感は\nないかもしれないけどね、,<r\=1年生だとあまり実感は>作为一年级学生可能没什么实感</r>\r\n<r\=ないかもしれないけどね、>不过也许吧，</r>
adv_event_003_main-02.txt,529,3年間なんて、本当にあっというまに\n過ぎてしまうんだ。,<r\=3年間なんて、本当にあっというまに>三年时间，真的转瞬即逝</r>\r\n<r\=過ぎてしまうんだ。>就过去了。</r>
adv_event_004_main-05.txt,274,……リーリヤと遊んでくれて\nありがとね。,<r\=……リーリヤと遊んでくれて>……莉莉娅陪我玩</r>\r\n<r\=ありがとね。>谢谢啦。</r>
adv_event_005_main-02.txt,4,まずはふたり目の生徒会新メンバーに\n会いに行きましょう。,<r\=まずはふたり目の生徒会新メンバーに>首先去和学生会的</r>\r\n<r\=会いに行きましょう。>第二位新成员见面吧。</r>
adv_event_005_main-04.txt,39,彼女たちの資料には一通り\n目を通したけれど……,<r\=彼女たちの資料には一通り>她们的资料我已经大致</r>\r\n<r\=目を通したけれど……>看过一遍了……</r>
adv_event_005_main-04.txt,57,……また始まった。貴様に本当に\nそんな特技があるのなら、,<r\=……また始まった。貴様に本当に>……又开始了。你这家伙要是真有</r>\r\n<r\=そんな特技があるのなら、>那种本事的话，</r>
adv_event_005_main-05.txt,6,ここまで順調にスカウトを\n進めてきたけれど……困ったわ。,<r\=ここまで順調にスカウトを>到目前为止侦察进行得还算顺利</r>\r\n<r\=進めてきたけれど……困ったわ。>……但有点麻烦。</r>
adv_event_005_main-05.txt,34,夏のH.I.Fで活躍させたいなどと\n考えているのではあるまいな？,<r\=夏のH.I.Fで活躍させたいなどと>你该不会是在想着要让她在</r>\r\n<r\=考えているのではあるまいな？>夏季的H.I.F上大显身手之类的吧？</r>
adv_event_005_main-05.txt,49,さすがにそれは……もちろん、\n1年生にもすごい子たちはいますけど。,<r\=さすがにそれは……もちろん、>那确实有点……当然，</r>\r\n<r\=1年生にもすごい子たちはいますけど。>一年级里也有很厉害的学生就是了。</r>
adv_event_006_main-05.txt,389,『とても気持ちよくお昼寝\n　できました。』,<r\=『とても気持ちよくお昼寝>『午睡睡得非常舒服</r>\r\n<r\=　できました。』>　做到了。』</r>
adv_event_007_main-01.txt,29,ふふっ、おふたりとも、\nありがとうございます。,<r\=ふふっ、おふたりとも、>呵呵，两位，</r>\r\n<r\=ありがとうございます。>谢谢你们。</r>
adv_event_007_main-01.txt,84,来園したお客さんを、\nおもてなしするお仕事ですわ。,<r\=来園したお客さんを、>前来游园的客人们，</r>\r\n<r\=おもてなしするお仕事ですわ。>就是负责接待服务的工作呢。</r>
adv_event_007_main-01.txt,282,（お声をかけるのは、\n　勇気がいりますわ……）,<r\=（お声をかけるのは、>（要向你开口，</r>\r\n<r\=　勇気がいりますわ……）>　需要勇气呢……）</r>
adv_event_007_main-02.txt,22,……はあ。よりにもよって、\nぽんこつと同じグループか。,<r\=……はあ。よりにもよって、>……唉。偏偏要和那个废柴</r>\r\n<r\=ぽんこつと同じグループか。>分到同一组啊。</r>
adv_event_007_main-02.txt,69,学園での成績が平均になるように\n割り振ってるのかも。,<r\=学園での成績が平均になるように>可能是为了把在学校的成绩</r>\r\n<r\=割り振ってるのかも。>平均分配吧。</r>
adv_event_007_main-02.txt,438,私はことねの代わりで\nここに来たけど――,<r\=私はことねの代わりで>我是代替琴音</r>\r\n<r\=ここに来たけど――>来到这里——</r>
adv_event_007_main-03.txt,153,心配してくださるのは\nありがたいことですけど、,<r\=心配してくださるのは>您能为我担心</r>\r\n<r\=ありがたいことですけど、>我深感荣幸，不过</r>
adv_event_007_main-03.txt,375,私が一番のぽんこつじゃんとか、\n思ってるんでしょう！,<r\=私が一番のぽんこつじゃんとか、>你肯定在想我才是最大的废物吧，</r>\r\n<r\=思ってるんでしょう！> 是这样想的对不对！</r>
adv_event_007_main-03.txt,462,ええっと、正直なところを\n申し上げますと――,<r\=ええっと、正直なところを>呃，请允许我</r>\r\n<r\=申し上げますと――>如实道来——</r>
adv_event_007_main-03.txt,481,本当に怖がらせるつもりなんて、\nなかったんだけど……,<r\=本当に怖がらせるつもりなんて、>我其实并没有真的想吓唬你</r>\r\n<r\=なかったんだけど……>不过……</r>
adv_event_008_main-02.txt,172,久しぶりに手毬ちゃんの生歌、\n聞けちゃいますよ～♪,<r\=久しぶりに手毬ちゃんの生歌、>好久没听到手毬酱的现场演唱，</r>\r\n<r\=聞けちゃいますよ～♪>这次可以听到哦～♪</r>
adv_event_009_main-03.txt,208,……あ、えっと、\n気にしてないので……。,<r\=……あ、えっと、>……啊，那个，</r>\r\n<r\=気にしてないので……。>我并没有在意所以……。</r>
adv_event_009_main-03.txt,351,ケーキ作りが得意だからって\nだけじゃないでしょ？,<r\=ケーキ作りが得意だからって>不仅仅是因为擅长</r>\r\n<r\=だけじゃないでしょ？>做蛋糕对吧？</r>
adv_event_009_main-05.txt,375,（いや、確かにわりと\n大変だったかも！）,<r\=（いや、確かにわりと>（哎呀，说起来可能</r>\r\n<r\=大変だったかも！）>确实挺辛苦的！）</r>
adv_event_010_main-01.txt,24,明後日のバレンタイン、千奈ちゃんは\n誰かにチョコあげるの？,<r\=明後日のバレンタイン、千奈ちゃんは>后天情人节的时候，千奈</r>\r\n<r\=誰かにチョコあげるの？>会送巧克力给谁吗？</r>
adv_event_010_main-01.txt,36,お爺様に手作りのチョコレートを\nさしあげようと思いますの。,<r\=お爺様に手作りのチョコレートを>我打算把亲手制作的</r>\r\n<r\=さしあげようと思いますの。>巧克力送给爷爷呢。</r>
adv_event_010_main-01.txt,48,昨年はお屋敷のメイドたちに\n手伝ってもらったのですけど……,<r\=昨年はお屋敷のメイドたちに>去年是请了宅邸的</r>\r\n<r\=手伝ってもらったのですけど……>女仆们帮忙的......</r>
adv_event_010_main-01.txt,54,今年は自分の力で挑戦して、\nお爺様を驚かせてみせますわ。,<r\=今年は自分の力で挑戦して、>今年我要凭自己的力量去挑战，</r>\r\n<r\=お爺様を驚かせてみせますわ。>让爷爷大吃一惊。</r>
adv_event_010_main-01.txt,86,ふっふー、あたしはねー……\nお姉ちゃん！,<r\=ふっふー、あたしはねー……>哼哼～，我啊……</r>\r\n<r\=お姉ちゃん！>姐姐！</r>
adv_event_010_main-01.txt,103,毎年、お姉ちゃんと一緒に\nチョコを作ってー、交換するんだっ！,<r\=毎年、お姉ちゃんと一緒に>每年我都會和姐姐一起</r>\r\n<r\=チョコを作ってー、交換するんだっ！>做巧克力，然后交换哦！</r>
adv_event_010_main-01.txt,115,佑芽、どっちのチョコが美味しいか、\n勝負よっ！,<r\=佑芽、どっちのチョコが美味しいか、>佑芽，哪边的巧克力更好吃，</r>\r\n<r\=勝負よっ！>一决胜负吧！</r>
adv_event_010_main-01.txt,132,昔は勝負もしてたんだけど、\nぜんっぜんかなわないから、,<r\=昔は勝負もしてたんだけど、>以前也较量过，</r>\r\n<r\=ぜんっぜんかなわないから、>但完全不是对手，所以</r>
adv_event_010_main-01.txt,136,今はお姉ちゃんに\n教えてもらってるんだぁ。,<r\=今はお姉ちゃんに>现在正在让</r>\r\n<r\=教えてもらってるんだぁ。>姐姐教我呢。</r>
adv_event_010_main-01.txt,145,……ふふ、おふたりとも、\nなんの話をしているんですか？,<r\=……ふふ、おふたりとも、>……呵呵，两位，</r>\r\n<r\=なんの話をしているんですか？>在聊些什么呢？</r>
adv_event_010_main-01.txt,153,秦谷さん。明後日のバレンタインの\nことを話していましたの。,<r\=秦谷さん。明後日のバレンタインの>秦谷小姐。刚才在谈论后天的</r>\r\n<r\=ことを話していましたの。>情人节的事情呢。</r>
adv_event_010_main-01.txt,175,中等部の頃は、渡し合っていましたね。\nユニットのメンバー同士で。,<r\=中等部の頃は、渡し合っていましたね。>初中的时候，我们经常互相传递呢。</r>\r\n<r\=ユニットのメンバー同士で。>组合成员之间。</r>
adv_event_010_main-01.txt,179,まりちゃん、太るからって、\n最初は断るんですけど……,<r\=まりちゃん、太るからって、>小毬因为怕发胖，</r>\r\n<r\=最初は断るんですけど……>一开始会拒绝的……</r>
adv_event_010_main-01.txt,186,……毎年、\nちゃんと受け取ってくれるんです。,<r\=……毎年、>……每年，</r>\r\n<r\=ちゃんと受け取ってくれるんです。>都会好好收下。</r>
adv_event_010_main-01.txt,189,まりちゃんも、下駄箱にこっそり、\nチョコを入れてくれていて……ふふ。,<r\=まりちゃんも、下駄箱にこっそり、>小毬也偷偷地，在鞋箱里</r>\r\n<r\=チョコを入れてくれていて……ふふ。>放了巧克力……呵呵。</r>
adv_event_010_main-01.txt,228,はい、なんでしょう？\n……って、ええっ！？,<r\=はい、なんでしょう？>嗯，有什么事吗？</r>\r\n<r\=……って、ええっ！？>……咦，啊！？</r>
adv_event_010_main-01.txt,230,チョコレートの作り方の本、\n全部借りていく。,<r\=チョコレートの作り方の本、>关于巧克力制作的书，</r>\r\n<r\=全部借りていく。>全部借走。</r>
adv_event_010_main-01.txt,235,『洋菓子大全』\n『プロフェッショナルの技法』……,<r\=『洋菓子大全』>《西式糕点大全》</r>\r\n<r\=『プロフェッショナルの技法』……>《专业技法》……</r>
adv_event_010_main-01.txt,240,ほ、本当に全部ですか？\n30冊以上ありますけど。,<r\=ほ、本当に全部ですか？>哎、真的要全部吗？</r>\r\n<r\=30冊以上ありますけど。>可是有30多本呢。</r>
adv_event_010_main-01.txt,248,いえ、そうじゃなくて……\nひとりで持てますか？,<r\=いえ、そうじゃなくて……>不，不是这样的……</r>\r\n<r\=ひとりで持てますか？>你一个人拿得动吗？</r>
adv_event_010_main-01.txt,261,……んっ……ん……\nんんんっ……！,<r\=……んっ……ん……>……嗯…嗯……</r>\r\n<r\=んんんっ……！>嗯嗯嗯…！</r>
adv_event_010_main-01.txt,263,え？　ちょ、ちょっと、\nほんとに大丈夫ですかーっ！？,<r\=え？　ちょ、ちょっと、>咦？等、等一下，</r>\r\n<r\=ほんとに大丈夫ですかーっ！？>真的没问题吗——！？</r>
adv_event_010_main-01.txt,286,……ふぅ。だいたいわかった。\nあとは理論通り作るだけ。,<r\=……ふぅ。だいたいわかった。>……呼……大致明白了。</r>\r\n<r\=あとは理論通り作るだけ。>接下来只要按照理论来制作就行了。</r>
adv_event_011_main-04.txt,480,だからわたくし、\n考えましたの――,<r\=だからわたくし、>所以我，</r>\r\n<r\=考えましたの――>认真思考了——</r>
adv_event_011_main-05.txt,45,突然の提案を受け入れていただき、\nありがとうございました。,<r\=突然の提案を受け入れていただき、>感谢您接受我的突然提议，</r>\r\n<r\=ありがとうございました。>非常感谢。</r>
adv_event_012_main-01.txt,205,それにしても、咲季っちも付き合いが\n良くなってきたね～。,<r\=それにしても、咲季っちも付き合いが>不过，咲季也相处得</r>\r\n<r\=良くなってきたね～。>越来越好了呢～。</r>
adv_event_013_main-01.txt,67,好きなアイドルの全国ツアーを\n追いかけていたから。,<r\=好きなアイドルの全国ツアーを>因为一直在追逐喜欢的</r>\r\n<r\=追いかけていたから。>偶像的全国巡演。</r>
adv_event_013_main-01.txt,156,私はべつにそういったものを\n否定するつもりはない。,<r\=私はべつにそういったものを>我并没有打算</r>\r\n<r\=否定するつもりはない。>否定那些东西。</r>
adv_event_013_main-02.txt,200,本当に暮らしていたんだと思うと、\n浪漫を感じるよ。,<r\=本当に暮らしていたんだと思うと、>一想到真的有人曾在此生活过，</r>\r\n<r\=浪漫を感じるよ。>就感到浪漫无比。</r>
adv_event_013_main-05.txt,225,いくら貴様といえど、\n自惚れがすぎるぞ。,<r\=いくら貴様といえど、>就算是你，</r>\r\n<r\=自惚れがすぎるぞ。>也太过自以为是了。</r>
adv_event_013_main-05.txt,232,……私が、あの子たちを\nプロデュースするのは、,<r\=……私が、あの子たちを>……由我来，</r>\r\n<r\=プロデュースするのは、>担任那些孩子们的制作人，</r>
adv_pevent_001_amao_activity_015.txt,73,歌にしてしまえば覚えやすいと\n思います。,<r\=歌にしてしまえば覚えやすいと>如果把它变成歌的话</r>\r\n<r\=思います。>应该会更容易记住吧。</r>
adv_pevent_001_amao_activity_020.txt,9,寮では、クラスの人と話したり\nするんですか？,<r\=寮では、クラスの人と話したり>在宿舍里，你会和</r>\r\n<r\=するんですか？>同班同学聊天吗？</r>
adv_pevent_001_amao_school_004.txt,6,アイドルは芸能界という業界の\nいち職業と言えますよね？,<r\=アイドルは芸能界という業界の>偶像可以说是演艺圈这个行业的</r>\r\n<r\=いち職業と言えますよね？>一种职业对吧？</r>
adv_pevent_001_amao_school_004.txt,11,仕事とするからには、一人前としての\n責任を負うことにもなりますし……,<r\=仕事とするからには、一人前としての>既然要作为工作，就意味着要作为独当一面的人</r>\r\n<r\=責任を負うことにもなりますし……>承担起相应的责任……</r>
adv_pevent_001_amao_school_004.txt,16,楽しい経験だけとは限りません。\n辛いこともたくさん経験するでしょう。,<r\=楽しい経験だけとは限りません。>并非只有愉快的经历。</r>\r\n<r\=辛いこともたくさん経験するでしょう。>也会经历许多艰辛的事情吧。</r>
adv_pevent_001_amao_school_004.txt,20,アイドルが辛い経験をしたとき、\nどんなサポートができると思いますか？,<r\=アイドルが辛い経験をしたとき、>当偶像经历了艰辛时，</r>\r\n<r\=どんなサポートができると思いますか？>你认为能提供什么样的支持呢？</r>
adv_pevent_001_amao_school_004.txt,25,辛い……アイドル活動を\n通じてのことですよね。,<r\=辛い……アイドル活動を>好辛苦……是说作为偶像活动</r>\r\n<r\=通じてのことですよね。>的过程中吧。</r>
adv_pevent_001_amao_school_004.txt,29,彼女は強い人ですが、\n何度も壁に阻まれるでしょう。,<r\=彼女は強い人ですが、>她是个坚强的人，</r>\r\n<r\=何度も壁に阻まれるでしょう。>但今后恐怕还会屡屡碰壁。</r>
adv_pevent_001_amao_school_004.txt,33,そんなとき、頼ることができる……\nそういう風にありたいですね。,<r\=そんなとき、頼ることができる……>在那种时候，能够依靠的……</r>\r\n<r\=そういう風にありたいですね。>希望自己能够成为那样的人吧。</r>
adv_pevent_001_amao_school_004.txt,34,ひとりで戦える人はいませんからね。\nいい答えだと思います。,<r\=ひとりで戦える人はいませんからね。>没有人能独自战斗啊。</r>\r\n<r\=いい答えだと思います。>我觉得这是个很好的答案。</r>
adv_pevent_001_amao_school_004.txt,40,有村さんのこと、しっかり\nサポートしてくださいね♪,<r\=有村さんのこと、しっかり>有村的事情，要好好</r>\r\n<r\=サポートしてくださいね♪>支持她哦♪</r>
adv_pevent_001_amao_school_004.txt,43,麻央さんは大きな挑戦をしています。\nそれに水をさしたくありません。,<r\=麻央さんは大きな挑戦をしています。>麻央正在迎接巨大的挑战。</r>\r\n<r\=それに水をさしたくありません。>我不想对此泼冷水。</r>
adv_pevent_001_amao_school_004.txt,47,ですからサポートだと悟られない\nのが理想ですね。,<r\=ですからサポートだと悟られない>所以最好不要让人察觉到是支援</r>\r\n<r\=のが理想ですね。>这样才最理想。</r>
adv_pevent_001_amao_school_004.txt,50,悩みがいつの間にか片付いている……\nそんな状態です。,<r\=悩みがいつの間にか片付いている……>烦恼不知不觉间就烟消云散了……</r>\r\n<r\=そんな状態です。>就是这样的状态。</r>
adv_pevent_001_amao_school_004.txt,52,なるほど。なかなか難しいですが、\nチャレンジしがいがありそうです。,<r\=なるほど。なかなか難しいですが、>原来如此。虽然相当困难，</r>\r\n<r\=チャレンジしがいがありそうです。>但确实是个值得挑战的目标。</r>
adv_pevent_001_amao_school_004.txt,58,プロデューサーとして、\nしっかり支えてあげてくださいね！,<r\=プロデューサーとして、>作为制作人，</r>\r\n<r\=しっかり支えてあげてくださいね！>请好好支持他哦！</r>
adv_pevent_001_amao_school_004.txt,62,実際はそういうわけにもいきませんが\n心情的な意味で、です。,<r\=実際はそういうわけにもいきませんが>虽然现实并非如此</r>\r\n<r\=心情的な意味で、です。>但在情感层面上来说。</r>
adv_pevent_001_amao_school_004.txt,66,どんなときでも味方だと\n思ってもらいたいですね。,<r\=どんなときでも味方だと>希望你能觉得无论何时我都是伙伴</r>\r\n<r\=思ってもらいたいですね。>呢。</r>
adv_pevent_001_amao_school_004.txt,67,そうですね。アイドルにとって\n無条件で信じられる味方……,<r\=そうですね。アイドルにとって>是啊。对于偶像来说</r>\r\n<r\=無条件で信じられる味方……>能够无条件信赖的伙伴……</r>
adv_pevent_001_amao_school_004.txt,73,それがプロデューサーとしての、\n究極の形かもしれません。,<r\=それがプロデューサーとしての、>这或许就是作为制作人的，</r>\r\n<r\=究極の形かもしれません。>终极形态也说不定呢。</r>
adv_pevent_001_fktn_activity_009.txt,7,1935円の35パーセントオフは\nいくらですか？,<r\=1935円の35パーセントオフは>1935日元打35%的折扣</r>\r\n<r\=いくらですか？>是多少？</r>
adv_pevent_001_fktn_activity_009.txt,31,いやでも、細かい金額の割引計算\nなんて、そうそうできませんよ。\n,<r\=いやでも、細かい金額の割引計算>不过，详细金额的折扣计算</r>\r\n<r\=なんて、そうそうできませんよ。>可没那么容易做到啊。</r>
adv_pevent_001_fktn_school_008.txt,27,ドイツ語のアルバイトは\n仕事という意味です。,<r\=ドイツ語のアルバイトは>德语中的“Arbeit”（打工）</r>\r\n<r\=仕事という意味です。>是“工作”的意思。</r>
adv_pevent_001_hski_activity_008.txt,11,面倒くさい気持ちは\nわかりますよ。,<r\=面倒くさい気持ちは>觉得麻烦的心情</r>\r\n<r\=わかりますよ。>我理解。</r>
adv_pevent_001_hski_school_002.txt,19,って、こんなのじゃなくて\nアイドルとしてですよね。,<r\=って、こんなのじゃなくて>不是指这种身份</r>\r\n<r\=アイドルとしてですよね。>而是作为偶像对吧。</r>
adv_pevent_001_hski_school_002.txt,49,ですから、次にこんな状況になった\nときのために。,<r\=ですから、次にこんな状況になった>因此，为了下次再遇到这种情况</r>\r\n<r\=ときのために。>的时候做好准备。</r>
adv_pevent_001_hski_school_002.txt,52,それ、今からわたしに教わって\nおきたいってこと？\n,<r\=それ、今からわたしに教わって>你是说现在就要我教你</r>\r\n<r\=おきたいってこと？>这件事吗？</r>
adv_pevent_001_hume_activity_009.txt,5,今日はライブを見に行くって\n本当ですかっ！？,<r\=今日はライブを見に行くって>今天要去看演唱会这件事</r>\r\n<r\=本当ですかっ！？>是真的吗！？</r>
